omm_id	fecha	tmax	tmin	tmed	td	pres_est	pres_nm	prcp	hr	helio	nub	vmax_d	vmax_f	vmed	estado	num_observaciones
87178	1961-01-01	"\N"	22.4	28.9	23	987.9	"\N"	0	71	9.5	4	"\N"	"\N"	1.4	R	3
87178	1961-01-02	"\N"	23.8	30.5	23	988.9	"\N"	0	66	10.6	3	"\N"	"\N"	1.7	R	3
87178	1961-01-03	"\N"	20	28.8	21	988.5	"\N"	30.4	66	7.4	5	"\N"	"\N"	2.7	R	3
87178	1961-01-04	"\N"	18.5	26	21.7	990.7	"\N"	0	79	4.3	7	"\N"	"\N"	0.9	R	3
87178	1961-01-05	"\N"	20.2	26.1	21	987.2	"\N"	61.8	76	4.1	6	"\N"	"\N"	3.9	R	3
87178	1961-01-06	"\N"	19	23.2	20	990.8	"\N"	0	83	2.3	7	"\N"	"\N"	2.7	R	3
87178	1961-01-07	"\N"	18	26.2	19.3	992.4	"\N"	0	68	11	4	"\N"	"\N"	2.2	R	3
87178	1961-01-08	"\N"	20.2	29.2	21.7	991	"\N"	0	65	10.7	3	"\N"	"\N"	1.7	R	3
87178	1961-01-09	"\N"	23.7	30.2	23.7	989.1	"\N"	18.2	69	11.7	4	"\N"	"\N"	3.1	R	3
87178	1961-01-10	"\N"	21.3	24.3	23.7	993.1	"\N"	63.9	97	1.1	7	"\N"	"\N"	0	R	3
87178	1961-01-11	"\N"	20.2	27.8	21.7	994.6	"\N"	0	70	12	3	"\N"	"\N"	0.5	R	3
87178	1961-01-12	"\N"	20.6	30.9	24.7	992.6	"\N"	0	70	11.6	3	"\N"	"\N"	0.9	R	3
87178	1961-01-13	"\N"	24.1	31.4	22.7	990.4	"\N"	0	61	11.5	4	"\N"	"\N"	3.3	R	3
87178	1961-01-14	"\N"	24.2	30	24	990.5	"\N"	0	71	1.3	8	"\N"	"\N"	3.1	R	3
87178	1961-01-15	"\N"	24.9	30.9	24.3	991	"\N"	0	69	2.3	8	"\N"	"\N"	2.2	R	3
87178	1961-01-16	"\N"	25.9	32	24.7	989.5	"\N"	0	66	5.5	7	"\N"	"\N"	3.1	R	3
87178	1961-01-17	"\N"	21.9	29.3	24	993.9	"\N"	2.3	75	4.7	8	"\N"	"\N"	5	R	3
87178	1961-01-18	"\N"	20.7	28.9	24	996.8	"\N"	0	76	7.8	7	"\N"	"\N"	2.6	R	3
87178	1961-01-19	"\N"	24.5	30.5	24	996.1	"\N"	0	69	12	5	"\N"	"\N"	3.6	R	3
87178	1961-01-20	"\N"	24.4	31.9	23.7	994.1	"\N"	0	63	12	3	"\N"	"\N"	2.2	R	3
87178	1961-01-21	"\N"	25.4	31.4	24	994.6	"\N"	0	66	6.3	7	"\N"	"\N"	2.2	R	3
87178	1961-01-22	"\N"	24	29.3	23.7	995.3	"\N"	0	74	2.8	5	"\N"	"\N"	3.6	R	3
87178	1961-01-23	"\N"	20	30.1	22.7	993.5	"\N"	0	65	10.6	5	"\N"	"\N"	2.2	R	3
87178	1961-01-24	"\N"	23.4	31.1	19.3	994.6	"\N"	0	51	10.5	5	"\N"	"\N"	2.6	R	3
87178	1961-01-25	"\N"	20.7	28.3	19.3	997.2	"\N"	0	59	12	5	"\N"	"\N"	6.7	R	3
87178	1961-01-26	"\N"	16.8	24.5	14	1000.2	"\N"	0	53	12.2	1	"\N"	"\N"	8.2	R	3
87178	1961-01-27	"\N"	17.8	25.6	15	1000.6	"\N"	0	52	12.1	4	"\N"	"\N"	3.6	R	3
87178	1961-01-28	"\N"	17	26.9	18.3	998.8	"\N"	0	60	11.2	3	"\N"	"\N"	1	R	3
87178	1961-01-29	"\N"	19.2	27.4	20	996.8	"\N"	0	65	12.1	2	"\N"	"\N"	1.2	R	3
87178	1961-01-30	"\N"	20.4	30	19.3	994.2	"\N"	0	54	12.2	3	"\N"	"\N"	0.9	R	3
87178	1961-01-31	"\N"	21.9	31.7	19	992.1	"\N"	0	48	11.4	3	"\N"	"\N"	1.9	R	3
87178	1961-02-01	"\N"	23	29.7	20.5	992.3	"\N"	9.8	65	9.1	4	"\N"	"\N"	3.8	R	3
87178	1961-02-02	"\N"	19.7	"\N"	"\N"	"\N"	"\N"	20.4	"\N"	0.1	"\N"	"\N"	"\N"	"\N"	R	2
87178	1961-02-03	"\N"	20.7	28.4	22.5	999	"\N"	0	71	9.7	6	"\N"	"\N"	1.4	R	3
87178	1961-02-04	"\N"	21.5	28.9	22.4	996.2	"\N"	0	69	11.6	2	"\N"	"\N"	1.2	R	3
87178	1961-02-05	"\N"	21.6	29.1	23.7	992.6	"\N"	1	74	5.8	6	"\N"	"\N"	1.4	R	3
87178	1961-02-06	"\N"	21.2	25.8	23.3	993.6	"\N"	33.8	87	3.6	7	"\N"	"\N"	3.3	R	3
87178	1961-02-07	"\N"	21	21.9	21.8	998.7	"\N"	23	100	0	8	"\N"	"\N"	0.9	R	3
87178	1961-02-08	"\N"	20.4	27.7	22.5	999.6	"\N"	0	75	8.6	6	"\N"	"\N"	0	R	3
87178	1961-02-09	"\N"	22.9	27.8	23.6	996.6	"\N"	0	79	6	6	"\N"	"\N"	0.9	R	3
87178	1961-02-10	"\N"	22.3	27.6	23.8	994.1	"\N"	11.4	82	5.5	7	"\N"	"\N"	3.9	R	3
87178	1961-02-11	"\N"	21.6	26.4	22.7	994.9	"\N"	0	81	6.9	7	"\N"	"\N"	1	R	3
87178	1961-02-12	"\N"	20	27.2	19.2	994.1	"\N"	0	65	11.6	1	"\N"	"\N"	1.4	R	3
87178	1961-02-13	"\N"	19.4	28	21.5	995.2	"\N"	0	70	10.7	2	"\N"	"\N"	1.4	R	3
87178	1961-02-14	"\N"	20	28.1	21.7	997.3	"\N"	0	69	11.2	4	"\N"	"\N"	2.4	R	3
87178	1961-02-15	"\N"	22.9	27.8	19.9	999.5	"\N"	0	63	8.3	5	"\N"	"\N"	4.1	R	3
87178	1961-02-16	"\N"	21.4	27.8	19.7	997.4	"\N"	0	62	11.2	3	"\N"	"\N"	3.1	R	3
87178	1961-02-17	"\N"	21.9	27.1	20.9	995.6	"\N"	0	70	10.7	3	"\N"	"\N"	3.3	R	3
87178	1961-02-18	"\N"	20.3	28.1	21.9	994.6	"\N"	0	70	8.3	6	"\N"	"\N"	0.5	R	3
87178	1961-02-19	"\N"	20.9	28.4	22.5	992.6	"\N"	0	72	9.3	5	"\N"	"\N"	0.9	R	3
87178	1961-02-20	"\N"	22.4	29.6	23.5	991.1	"\N"	0	71	9.9	4	"\N"	"\N"	0.9	R	3
87178	1961-02-21	"\N"	23.2	30.3	23.4	990.7	"\N"	1.3	68	11.2	5	"\N"	"\N"	1.9	R	3
87178	1961-02-22	"\N"	21.7	26.7	23.1	993.3	"\N"	4	82	3.5	8	"\N"	"\N"	2.2	R	3
87178	1961-02-23	"\N"	20.8	26.3	22.9	994.4	"\N"	0	83	9.4	6	"\N"	"\N"	2.7	R	3
87178	1961-02-24	"\N"	21.9	29.3	24.3	991	"\N"	0	75	8.5	6	"\N"	"\N"	1.7	R	3
87178	1961-02-25	"\N"	24.4	29.9	23.9	990.3	"\N"	1.4	71	8.6	6	"\N"	"\N"	2.4	R	3
87178	1961-02-26	"\N"	21.9	23.4	23	993.4	"\N"	27.6	98	0	8	"\N"	"\N"	1.7	R	3
87178	1961-02-27	"\N"	19.7	23.1	20.6	998.8	"\N"	0	86	0.4	7	"\N"	"\N"	5.8	R	3
87178	1961-02-28	"\N"	17.7	25.2	20.5	997.9	"\N"	0.2	76	6.2	5	"\N"	"\N"	3.6	R	3
87178	1961-03-01	"\N"	20.9	25.9	23.1	997.1	"\N"	0	85	3.5	7	"\N"	"\N"	1.4	R	3
87178	1961-03-02	"\N"	22.1	28.4	23.5	995.2	"\N"	0	76	9.7	3	"\N"	"\N"	2.7	R	3
87178	1961-03-03	"\N"	22.6	29.2	24	993.5	"\N"	0	75	10.4	4	"\N"	"\N"	1.9	R	3
87178	1961-03-04	"\N"	21	24.9	21.8	994.2	"\N"	7	83	0	8	"\N"	"\N"	1.7	R	3
87178	1961-03-05	"\N"	21.6	23.6	19.6	997.9	"\N"	0	79	2.4	7	"\N"	"\N"	8.7	R	3
87178	1961-03-06	"\N"	17.9	21.1	16.6	1001.7	"\N"	0	76	0	8	"\N"	"\N"	8.2	R	3
87178	1961-03-07	"\N"	19.2	25	20	997.2	"\N"	0	75	2.3	8	"\N"	"\N"	2.2	R	3
87178	1961-03-08	"\N"	22	27.4	22.7	993	"\N"	0	76	6.8	6	"\N"	"\N"	1.2	R	3
87178	1961-03-09	"\N"	22.2	29.3	23.1	994.3	"\N"	0	70	7.4	5	"\N"	"\N"	1.2	R	3
87178	1961-03-10	"\N"	22.8	27.2	23.3	995.2	"\N"	0.7	"\N"	0.4	8	"\N"	"\N"	3.9	R	3
87178	1961-03-11	"\N"	21.4	23.5	22.2	993.2	"\N"	14.8	92	8.4	7	"\N"	"\N"	2.2	R	3
87178	1961-03-12	"\N"	19.6	22	22	991.2	"\N"	64.7	100	0	8	"\N"	"\N"	5.7	R	3
87178	1961-03-13	"\N"	19.9	26	20.1	991.1	"\N"	0	71	6.5	4	"\N"	"\N"	1.4	R	3
87178	1961-03-14	"\N"	17.2	24.4	20.1	993.7	"\N"	0	79	8.5	4	"\N"	"\N"	1.9	R	3
87178	1961-03-15	"\N"	19.4	25.9	24.1	992.8	"\N"	6.6	90	1.3	7	"\N"	"\N"	0	R	3
87178	1961-03-16	"\N"	21.1	24.8	23.9	988.2	"\N"	65.4	95	0	8	"\N"	"\N"	1.9	R	3
87178	1961-03-17	"\N"	13.4	16.8	12.5	1001.7	"\N"	0	76	0.3	6	"\N"	"\N"	5.1	R	3
87178	1961-03-18	"\N"	10.7	17.4	11.7	1003.5	"\N"	0	72	5.6	3	"\N"	"\N"	2.7	R	3
87178	1961-03-19	"\N"	11.9	19.6	16.4	1000.3	"\N"	0	83	2.7	5	"\N"	"\N"	0.9	R	3
87178	1961-03-20	"\N"	16.4	21.7	17.6	997.1	"\N"	0	79	6.3	4	"\N"	"\N"	1.9	R	3
87178	1961-03-21	"\N"	14.2	22.2	18.1	998.8	"\N"	0	80	6.2	2	"\N"	"\N"	0	R	3
87178	1961-03-22	"\N"	15.9	26.1	20.3	998.7	"\N"	0	73	7.7	0	"\N"	"\N"	0.5	R	3
87178	1961-03-23	"\N"	19.5	29.2	23.1	998.4	"\N"	0	71	7	4	"\N"	"\N"	0.5	R	3
87178	1961-03-24	"\N"	22.3	29.8	23.4	994.5	"\N"	0.2	70	7.1	3	"\N"	"\N"	2.1	R	3
87178	1961-03-25	"\N"	19.5	22.8	19.8	996.9	"\N"	14.9	84	2.9	6	"\N"	"\N"	4.3	R	3
87178	1961-03-26	"\N"	19.2	20.5	18.9	1002.8	"\N"	0.2	91	0	6	"\N"	"\N"	3.6	R	3
87178	1961-03-27	"\N"	14.7	21.7	16.3	1003.4	"\N"	0	73	7.7	2	"\N"	"\N"	4.1	R	3
87178	1961-03-28	"\N"	18.1	21.9	17.3	1002.7	"\N"	0	76	2	7	"\N"	"\N"	2.7	R	3
87178	1961-03-29	"\N"	19.3	22.8	16.3	1001.9	"\N"	0	68	2.3	6	"\N"	"\N"	4.5	R	3
87178	1961-03-30	"\N"	18.5	24.7	18.4	1000	"\N"	0	69	9	1	"\N"	"\N"	4.1	R	3
87178	1961-03-31	"\N"	17.9	24.6	18.1	995.7	"\N"	3	69	6.7	5	"\N"	"\N"	4.5	R	3
87178	1961-04-01	"\N"	19.3	21.2	19.3	995.3	"\N"	0	89	0.1	7	"\N"	"\N"	2.2	R	3
87178	1961-04-02	"\N"	17.3	23.8	19.9	992.6	"\N"	0	81	9.9	2	"\N"	"\N"	0.5	R	3
87178	1961-04-03	"\N"	18.4	21.7	20.9	988.1	"\N"	18.3	95	1.9	6	"\N"	"\N"	2.1	R	3
87178	1961-04-04	"\N"	16.9	22.9	20.4	989.8	"\N"	0	86	7.9	3	"\N"	"\N"	1.4	R	3
87178	1961-04-05	"\N"	16.7	24.2	20.8	995.9	"\N"	0.8	83	9.4	2	"\N"	"\N"	2.2	R	3
87178	1961-04-06	"\N"	14.5	21.7	15.6	1002.8	"\N"	0	70	10.4	0	"\N"	"\N"	3.9	R	3
87178	1961-04-07	"\N"	15.7	25.1	19.7	999.4	"\N"	0	73	10	2	"\N"	"\N"	2.6	R	3
87178	1961-04-08	"\N"	19.7	25.7	21.4	997.8	"\N"	20.7	78	5.9	5	"\N"	"\N"	0.9	R	3
87178	1961-04-09	"\N"	21.7	22.9	22.3	999.1	"\N"	11.2	97	0	6	"\N"	"\N"	2.7	R	3
87178	1961-04-10	"\N"	20.7	21.5	21.3	995.7	"\N"	12.9	99	0	5	"\N"	"\N"	4.8	R	3
87178	1961-04-11	"\N"	19.6	22.6	21.4	993.3	"\N"	47.5	93	0.7	8	"\N"	"\N"	6.3	R	3
87178	1961-04-12	"\N"	19.7	21.2	20.8	994	"\N"	43.2	98	0	8	"\N"	"\N"	2.6	R	3
87178	1961-04-13	"\N"	18.4	21.2	20.6	997.2	"\N"	4.2	97	0	7	"\N"	"\N"	1.5	R	3
87178	1961-04-14	"\N"	19.3	20.2	20.1	999.5	"\N"	18.3	99	0	8	"\N"	"\N"	0.9	R	3
87178	1961-04-15	"\N"	19.2	22.7	21.4	998.6	"\N"	0	93	0.3	7	"\N"	"\N"	0.9	R	3
87178	1961-04-16	"\N"	19	22.8	21.7	999	"\N"	2	94	0.5	8	"\N"	"\N"	0.5	R	3
87178	1961-04-17	"\N"	20.3	22.8	21.8	998.2	"\N"	11.8	94	0	8	"\N"	"\N"	3.3	R	3
87178	1961-04-18	"\N"	19.1	22.8	19.5	1000.2	"\N"	0	83	3	5	"\N"	"\N"	3.3	R	3
87178	1961-04-19	"\N"	14.7	18.8	14.1	1001.9	"\N"	0	77	9.7	1	"\N"	"\N"	3.9	R	3
87178	1961-04-20	"\N"	10.9	20.1	14.9	998.3	"\N"	0	73	9.8	1	"\N"	"\N"	1.7	R	3
87178	1961-04-21	"\N"	15.5	23.8	20.8	996	"\N"	88.3	84	4.9	5	"\N"	"\N"	1.9	R	3
87178	1961-04-22	"\N"	14.1	20.6	18.9	996.8	"\N"	6	91	0	5	"\N"	"\N"	2.7	R	3
87178	1961-04-23	"\N"	17.9	20.3	17.4	1000	"\N"	0	84	6.1	4	"\N"	"\N"	2.2	R	3
87178	1961-04-24	"\N"	12.9	16.6	11.3	1002.6	"\N"	0	73	10	1	"\N"	"\N"	3.1	R	3
87178	1961-04-25	"\N"	8.6	15.3	11.8	999.6	"\N"	0	81	3.6	5	"\N"	"\N"	2.2	R	3
87178	1961-04-26	"\N"	8.2	15.6	9.4	998.8	"\N"	0	70	8.3	1	"\N"	"\N"	1.2	R	3
87178	1961-04-27	"\N"	8.8	18.9	14.3	1000	"\N"	0	77	8.9	1	"\N"	"\N"	0.5	R	3
87178	1961-04-28	"\N"	11.2	19.8	14.4	1001.3	"\N"	0	73	9.2	1	"\N"	"\N"	1	R	3
87178	1961-04-29	"\N"	12.2	20.6	15.5	1001.5	"\N"	0	74	9.2	0	"\N"	"\N"	0	R	3
87178	1961-04-30	"\N"	11	20	14	1002.2	"\N"	0	72	9.3	0	"\N"	"\N"	1.7	R	3
87178	1961-05-01	"\N"	13.2	20.4	16.2	1001.4	"\N"	0	78	0.8	7	"\N"	"\N"	1.4	R	3
87178	1961-05-02	"\N"	16.2	18.3	16.9	1003.7	"\N"	0.3	92	0	8	"\N"	"\N"	0	R	3
87178	1961-05-03	"\N"	13	19.2	16.7	1001.1	"\N"	0	86	8.2	0	"\N"	"\N"	2.4	R	3
87178	1961-05-04	"\N"	13.2	20.5	17.1	999.1	"\N"	0	83	8.1	1	"\N"	"\N"	1.7	R	3
87178	1961-05-05	"\N"	14.2	21.5	17.5	997.3	"\N"	0	81	8.5	2	"\N"	"\N"	1.9	R	3
87178	1961-05-06	"\N"	16.1	17.9	17.2	996.3	"\N"	36.4	96	0	8	"\N"	"\N"	4.1	R	3
87178	1961-05-07	"\N"	13.3	17.4	14.8	996.3	"\N"	0	86	3.2	4	"\N"	"\N"	2.1	R	3
87178	1961-05-08	"\N"	14.5	17.9	15	1001.1	"\N"	0	84	6.2	4	"\N"	"\N"	0.5	R	3
87178	1961-05-09	"\N"	10.3	18.1	14.8	1000.5	"\N"	0	83	8.2	0	"\N"	"\N"	0.3	R	3
87178	1961-05-10	"\N"	11.5	19.9	16.5	1004.2	"\N"	0	83	9.5	1	"\N"	"\N"	0.7	R	3
87178	1961-05-11	"\N"	13.5	20.5	17.1	1004	"\N"	0	82	8	3	"\N"	"\N"	3.1	R	3
87178	1961-05-12	"\N"	14	21.2	18.3	1002.4	"\N"	0	85	5.9	4	"\N"	"\N"	1.2	R	3
87178	1961-05-13	"\N"	16.7	22.4	19.2	1001.6	"\N"	0	83	5.1	4	"\N"	"\N"	0.5	R	3
87178	1961-05-14	"\N"	16.1	22.7	19.8	1000.7	"\N"	0.3	85	5.8	3	"\N"	"\N"	0.5	R	3
87178	1961-05-15	"\N"	19	21.6	20.3	999.1	"\N"	0.2	92	0	8	"\N"	"\N"	3.6	R	3
87178	1961-05-16	"\N"	19	24.1	20.5	994.5	"\N"	50.8	81	0.2	8	"\N"	"\N"	4.1	R	3
87178	1961-05-17	"\N"	17.9	19	19	990.4	"\N"	66.4	100	0	8	"\N"	"\N"	2.2	R	3
87178	1961-05-18	"\N"	17.2	18.8	18.2	997.4	"\N"	0.3	97	1.1	7	"\N"	"\N"	3.1	R	3
87178	1961-05-19	"\N"	12.1	14.7	11.3	1005.8	"\N"	0	81	0.7	5	"\N"	"\N"	4.5	R	3
87178	1961-05-20	"\N"	5.1	12.2	7.7	1007.3	"\N"	0	76	9.2	0	"\N"	"\N"	1.5	R	3
87178	1961-05-21	"\N"	5.9	15.7	11	1004.3	"\N"	0	76	7.6	0	"\N"	"\N"	1.9	R	3
87178	1961-05-22	"\N"	9.3	18.3	14.2	1003.4	"\N"	0	80	8.5	0	"\N"	"\N"	2.2	R	3
87178	1961-05-23	"\N"	12.1	19.6	17.1	1005.3	"\N"	0	87	7.9	2	"\N"	"\N"	1	R	3
87178	1961-05-24	"\N"	14.4	21.7	18	1004.6	"\N"	0	82	7.1	1	"\N"	"\N"	1	R	3
87178	1961-05-25	"\N"	14.7	21.2	17.8	1003.5	"\N"	0	83	9	0	"\N"	"\N"	1.4	R	3
87178	1961-05-26	26.3	12.4	19.9	17.5	1002.7	"\N"	0	87	8.6	3	"\N"	"\N"	0.5	R	3
87178	1961-05-27	"\N"	12.5	19.5	15.7	1000.6	"\N"	0	82	8.5	4	"\N"	"\N"	2.6	R	3
87178	1961-05-28	"\N"	12.3	20	16.3	1001.9	"\N"	0	82	8.4	2	"\N"	"\N"	0.9	R	3
87178	1961-05-29	"\N"	14.5	20.5	15.7	1000.1	"\N"	0	77	8.7	0	"\N"	"\N"	2.7	R	3
87178	1961-05-30	"\N"	14.4	21.5	16.6	999	"\N"	0	76	8.5	0	"\N"	"\N"	2.7	R	3
87178	1961-05-31	"\N"	14.7	23.5	16.9	996.3	"\N"	17.5	68	6.7	3	"\N"	"\N"	5.5	R	3
87178	1961-06-01	23.7	17.8	20.9	19.8	1003.4	"\N"	1	94	1	7	"\N"	"\N"	0.5	R	3
87178	1961-06-02	25.7	15.1	21.3	17.3	998.4	"\N"	0	80	8.1	1	"\N"	"\N"	3.3	R	3
87178	1961-06-03	27.5	16.7	23	18.1	991.5	"\N"	0	75	6.3	3	"\N"	"\N"	7	R	3
87178	1961-06-04	27.7	16.5	20.8	19.5	994.8	"\N"	8.1	93	1.1	8	"\N"	"\N"	3.9	R	3
87178	1961-06-05	17.7	13.7	16	14.9	1001	"\N"	1.4	93	0	8	"\N"	"\N"	5.8	R	3
87178	1961-06-06	22.5	15.7	21	20.1	999.8	"\N"	0	95	0	6	"\N"	"\N"	1.7	R	3
87178	1961-06-07	29	19.3	24.6	20.2	995.9	"\N"	0	78	8.3	1	"\N"	"\N"	5.3	R	3
87178	1961-06-08	29.2	20.1	24.6	18.6	996.2	"\N"	0	71	8.2	2	"\N"	"\N"	3.9	R	3
87178	1961-06-09	26.4	19.8	21.2	18.6	994.8	"\N"	75.6	86	2	8	"\N"	"\N"	1.4	R	3
87178	1961-06-10	19.8	9.7	11.1	11	998.9	"\N"	2.7	99	0	8	"\N"	"\N"	6.2	R	3
87178	1961-06-11	11.1	8.1	9.8	8.7	1003.4	"\N"	0	93	0	8	"\N"	"\N"	4.8	R	3
87178	1961-06-12	12.8	7.7	11	9.1	1003.3	"\N"	0.1	88	0	8	"\N"	"\N"	5.5	R	3
87178	1961-06-13	10.9	7.1	8.8	7.8	1003.8	"\N"	0.5	93	0	8	"\N"	"\N"	4.1	R	3
87178	1961-06-14	10.6	3	6.6	2.1	1010	"\N"	0	75	2.9	7	"\N"	"\N"	3.9	R	3
87178	1961-06-15	11.3	0.2	6.2	1.5	1011.9	"\N"	0	75	9	1	"\N"	"\N"	1	R	3
87178	1961-06-16	15.2	-0.3	7.1	2.5	1012.3	"\N"	0	76	8.8	2	"\N"	"\N"	1.2	R	3
87178	1961-06-17	18	-0.3	11.1	5.6	1007.8	"\N"	0	72	8.8	4	"\N"	"\N"	1.5	R	3
87178	1961-06-18	14.2	7.3	12.5	11.1	1006.1	"\N"	0	91	0	8	"\N"	"\N"	2.1	R	3
87178	1961-06-19	19.7	11	17	16.2	1002.9	"\N"	36.8	95	0	8	"\N"	"\N"	3.1	R	3
87178	1961-06-20	17.8	14	15.3	15.3	1004.6	"\N"	8.2	100	0	7	"\N"	"\N"	1.4	R	3
87178	1961-06-21	18.8	13.4	16	14.2	1004.3	"\N"	0	90	2.9	5	"\N"	"\N"	0.5	R	3
87178	1961-06-22	23.7	10.1	17.8	15.4	1004.5	"\N"	0	87	6.7	3	"\N"	"\N"	1.4	R	3
87178	1961-06-23	26.6	13.3	20.3	17.4	1004	"\N"	0	85	6.1	2	"\N"	"\N"	1.4	R	3
87178	1961-06-24	24.2	14	19.1	14.7	1004	"\N"	0	77	9	0	"\N"	"\N"	4.1	R	3
87178	1961-06-25	27.1	14.7	21.1	16.1	1001.1	"\N"	0	75	8.1	2	"\N"	"\N"	5.8	R	3
87178	1961-06-26	27.9	17.2	23.2	16.4	996.5	"\N"	0	67	8.3	4	"\N"	"\N"	7.7	R	3
87178	1961-06-27	29.8	17.8	24.1	17.1	994.4	"\N"	0	67	8.4	2	"\N"	"\N"	6.7	R	3
87178	1961-06-28	25.2	19.4	22	17.9	998.5	"\N"	0	79	0	8	"\N"	"\N"	2.4	R	3
87178	1961-06-29	20.6	15.3	17.8	16.9	1002.6	"\N"	0.2	95	0.2	8	"\N"	"\N"	2.4	R	3
87178	1961-06-30	27.8	15.4	20.7	17.7	1002.7	"\N"	0	86	3.5	6	"\N"	"\N"	2.2	R	3
87178	1961-07-01	22.2	15.4	18.1	17	1002.4	"\N"	0	94	1.6	7	"\N"	"\N"	2.2	R	3
87178	1961-07-02	17.1	12.8	14.8	12.9	1005	"\N"	0	89	0.4	8	"\N"	"\N"	3.3	R	3
87178	1961-07-03	22.9	11.2	17.9	14.6	1006.6	"\N"	0	82	2.7	5	"\N"	"\N"	2.7	R	3
87178	1961-07-04	27.5	12.8	24.1	16.2	1001.7	"\N"	0	66	8.6	1	"\N"	"\N"	3.1	R	3
87178	1961-07-05	27.9	16.2	22.3	16.1	998	"\N"	0	71	6.6	4	"\N"	"\N"	2.7	R	3
87178	1961-07-06	24.6	15	19.7	15.9	1000.8	"\N"	15.1	80	0	7	"\N"	"\N"	5.8	R	3
87178	1961-07-07	15	7.8	9	9	1005.7	"\N"	22.7	100	0	8	"\N"	"\N"	5.8	R	3
87178	1961-07-08	13.5	8.4	11.6	9	1007.9	"\N"	0	84	0.1	8	"\N"	"\N"	3.6	R	3
87178	1961-07-09	17.9	9	13.4	11	1006.4	"\N"	0	86	3.1	7	"\N"	"\N"	1.9	R	3
87178	1961-07-10	20.4	10.3	15.6	12.8	1003.6	"\N"	0	85	6	7	"\N"	"\N"	0	R	3
87178	1961-07-11	23.9	14.1	18.9	15.3	999.3	"\N"	0	81	5.5	4	"\N"	"\N"	2.2	R	3
87178	1961-07-12	24.5	15.3	20.3	16.4	997	"\N"	0	79	3.7	5	"\N"	"\N"	3.3	R	3
87178	1961-07-13	27	15.9	22.2	18	999.1	"\N"	16.8	78	6.9	4	"\N"	"\N"	2.2	R	3
87178	1961-07-14	22	17.4	19.2	18.7	1001.1	"\N"	21.8	97	0	8	"\N"	"\N"	2.6	R	3
87178	1961-07-15	20	17.4	18.6	17.6	999.4	"\N"	23.5	94	0	8	"\N"	"\N"	2.7	R	3
87178	1961-07-16	21.1	16.6	17.9	16.8	997.2	"\N"	35.3	94	0	8	"\N"	"\N"	5.5	R	3
87178	1961-07-17	21.8	15.6	18.8	16.6	998	"\N"	0	88	2.7	5	"\N"	"\N"	1	R	3
87178	1961-07-18	27.3	14.2	21.5	17.6	998.6	"\N"	0	80	9	1	"\N"	"\N"	1.9	R	3
87178	1961-07-19	29.2	17.5	23.7	16.6	995.2	"\N"	0	66	9.2	0	"\N"	"\N"	4.1	R	3
87178	1961-07-20	28.3	18.8	24.2	15.4	993	"\N"	13.3	59	1.5	7	"\N"	"\N"	7	R	3
87178	1961-07-21	24.4	12	14.5	14.3	1003	"\N"	7.1	98	0	5	"\N"	"\N"	1.7	R	3
87178	1961-07-22	24.6	8.6	13.6	10.5	1004.3	"\N"	0	84	7	3	"\N"	"\N"	0.9	R	3
87178	1961-07-23	23.3	7.5	17.2	12.4	999.2	"\N"	0	77	8.9	1	"\N"	"\N"	1.2	R	3
87178	1961-07-24	27.9	11.5	21.4	17.8	997.1	"\N"	0	82	6.8	3	"\N"	"\N"	1.2	R	3
87178	1961-07-25	28.7	16	23	17.4	998.5	"\N"	0	72	8.3	6	"\N"	"\N"	4.1	R	3
87178	1961-07-26	21.3	7.3	10.4	4.1	1009.9	"\N"	0	68	5.8	2	"\N"	"\N"	5.8	R	3
87178	1961-07-27	17.1	2.9	10.4	4.1	1011.2	"\N"	0	69	9.5	0	"\N"	"\N"	3.9	R	3
87178	1961-07-28	17.4	3.1	10.4	0.8	1011.9	"\N"	0	56	9.8	0	"\N"	"\N"	4.3	R	3
87178	1961-07-29	22	2.2	13.3	6.7	1008.2	"\N"	0	65	9.5	0	"\N"	"\N"	2.7	R	3
87178	1961-07-30	23.7	7.1	16.5	10.3	1007	"\N"	0	69	9.3	0	"\N"	"\N"	0.5	R	3
87178	1961-07-31	25	7.9	17.5	11.2	1005.2	"\N"	0	71	8.7	3	"\N"	"\N"	1.7	R	3
87178	1961-08-01	24.8	9.2	17.4	11.8	1005.4	"\N"	0	73	8.7	3	"\N"	"\N"	2.1	R	3
87178	1961-08-02	23.9	7.9	15.6	10.9	1004.3	"\N"	0	79	7.1	3	"\N"	"\N"	1.5	R	3
87178	1961-08-03	24.7	8.6	18	11.8	1001.6	"\N"	0	72	8.8	0	"\N"	"\N"	0.7	R	3
87178	1961-08-04	29	10.8	21.2	14.9	1000.9	"\N"	0	72	9.1	0	"\N"	"\N"	2.2	R	3
87178	1961-08-05	30.6	14.1	23.1	14.7	999.4	"\N"	0	62	8.9	0	"\N"	"\N"	2.9	R	3
87178	1961-08-06	29.8	14.4	23.2	15.7	1000.1	"\N"	0	64	6.2	5	"\N"	"\N"	1.4	R	3
87178	1961-08-07	30.4	14.3	23.1	16	999.9	"\N"	0	67	7.7	1	"\N"	"\N"	2.1	R	3
87178	1961-08-08	30.5	13.4	22.5	16.4	1001.6	"\N"	0	73	7.8	0	"\N"	"\N"	1	R	3
87178	1961-08-09	29.2	14.1	22.5	15.3	1003	"\N"	0	68	7.9	1	"\N"	"\N"	2.2	R	3
